record_id,plant_id,part_number,part_name,quantity,unit,weight_kg,production_date,ship_date,customer_id,status,last_modified
R-04653,A,PLTE-125,Plte Assembly 125,2254,mm,19.34,2024-01-17,2024-02-05,CU-0018,completed,2024-02-06
R-04654,C,CASE_114,Case Assembly 114,4010,mm,73.31,2024-12-24,2025-01-19,CU-0147,in_qa,2025-01-20
R-04655,C,BRKT_144,Brkt Assembly 144,3306,mm,21.28,2025-04-10,2025-04-14,CU-0208,in_qa,2025-04-15
R-04656,A,BOLT-105,Bolt Assembly 105,3278,mm,45.43,2025-06-26,2025-07-03,CU-0153,shipped,2025-07-04
R-04657,B,BRKT-100,Brkt Assembly 100,103,mm,29.29,2025-06-18,2025-07-04,CU-0078,completed,2025-07-05
R-04658,B,PLTE-107,Plte Assembly 107,175,mm,54.3,2025-09-02,2025-10-09,CU-0154,completed,2025-10-10
R-04659,C,RING_148,Ring Assembly 148,3294,mm,29.16,2026-03-02,2026-04-10,CU-0102,completed,2026-04-11
R-04660,B,BOLT-104,Bolt Assembly 104,1942,mm,13.22,2024-11-18,2024-12-23,CU-0191,completed,2024-12-24
R-04661,C,BOLT_145,Bolt Assembly 145,320,mm,42.4,2026-02-15,2026-03-15,CU-0196,completed,2026-03-16
R-04662,A,GEAR-135,Gear Assembly 135,2391,mm,26.46,2026-05-04,2026-06-03,CU-0109,shipped,2026-06-04
R-04663,C,BOLT_100,Bolt Assembly 100,3542,mm,23.05,2025-07-11,2025-08-14,CU-0136,completed,2025-08-15
R-04664,B,BRKT-113,Brkt Assembly 113,1308,mm,16.95,2024-05-31,2024-06-27,CU-0153,in_qa,2024-06-28
R-04665,B,GEAR-111,Gear Assembly 111,3549,mm,21.74,2024-06-29,2024-07-02,CU-0179,completed,2024-07-03
R-04666,A,BOLT-101,Bolt Assembly 101,2962,mm,30.48,2024-01-10,2024-02-14,CU-0183,shipped,2024-02-15
R-04667,C,VALV_109,Valv Assembly 109,2006,mm,57.16,2026-04-19,2026-05-14,CU-0233,in_qa,2026-05-15
R-04668,B,BOLT-110,Bolt Assembly 110,1652,mm,48.1,2024-04-23,2024-05-29,CU-0182,completed,2024-05-30
R-04669,C,BOLT_134,Bolt Assembly 134,2591,mm,47.53,2025-07-19,2025-08-07,CU-0025,completed,2025-08-08
R-04670,C,VALV_113,Valv Assembly 113,1667,mm,43.08,2024-01-16,2024-01-19,CU-0239,shipped,2024-01-20
R-04671,A,GEAR-102,Gear Assembly 102,605,mm,73.55,2024-07-04,2024-08-16,CU-0229,completed,2024-08-17
R-04672,C,VALV_149,Valv Assembly 149,4170,mm,63.03,2026-02-16,2026-03-31,CU-0061,shipped,2026-04-01
R-04673,A,SHFT-104,Shft Assembly 104,1878,mm,73.86,2024-09-03,2024-09-14,CU-0106,completed,2024-09-15
R-04674,B,BRKT-139,Brkt Assembly 139,86,mm,35.44,2024-08-24,2024-10-07,CU-0147,completed,2024-10-08
R-04675,B,CASE-137,Case Assembly 137,2911,mm,14.49,2024-01-28,2024-01-31,CU-0107,shipped,2024-02-01
R-04676,A,CASE-117,Case Assembly 117,683,mm,71.28,2025-03-22,2025-04-30,CU-0128,in_qa,2025-05-01
R-04677,B,BOLT-135,Bolt Assembly 135,4766,mm,2.86,2024-08-26,2024-10-04,CU-0100,completed,2024-10-05
R-04678,A,BOLT-141,Bolt Assembly 141,844,mm,3.13,2026-03-16,2026-04-27,CU-0008,completed,2026-04-28
R-04679,B,GEAR-107,Gear Assembly 107,408,mm,15.49,2024-11-25,2024-11-26,CU-0090,shipped,2024-11-27
R-04680,B,GEAR-131,Gear Assembly 131,162,mm,49.75,2025-06-16,2025-07-25,CU-0124,shipped,2025-07-26
R-04681,C,CASE_128,Case Assembly 128,902,mm,66.47,2024-11-14,2024-12-14,CU-0165,shipped,2024-12-15
R-04682,A,SHFT-120,Shft Assembly 120,173,mm,65.91,2025-04-21,2025-05-11,CX-V657,shipped,2025-05-12
R-04683,C,CASE_129,Case Assembly 129,3223,mm,22.17,2024-01-29,2024-02-21,CU-0067,pending,2024-02-22
R-04684,C,PLTE_135,Plte Assembly 135,1416,mm,56.42,2024-01-04,2024-01-26,CU-0005,shipped,2024-01-27
R-04685,A,VALV-120,Valv Assembly 120,3334,mm,52.62,2025-10-16,2025-10-19,CU-0063,shipped,2025-10-20
R-04686,B,SHFT-130,Shft Assembly 130,2849,mm,34.03,2024-08-30,2024-09-10,CU-0002,shipped,2024-09-11
R-04687,B,BRKT-144,Brkt Assembly 144,8,mm,20.74,2025-11-08,2025-11-27,CU-0220,in_qa,2025-11-28
R-04688,B,VALV-130,Valv Assembly 130,3886,mm,27.89,2025-02-20,2025-04-05,CU-0172,shipped,2025-04-06
R-04689,C,CASE_112,Case Assembly 112,801,mm,36.87,2024-12-11,2024-12-14,CU-0022,completed,2024-12-15
R-04690,A,RING-137,Ring Assembly 137,2869,mm,55.41,2025-05-14,2025-06-16,CU-0191,pending,2025-06-17
R-04691,B,PLTE-111,Plte Assembly 111,3236,mm,54.8,2025-01-06,2025-01-31,CU-0107,shipped,2025-02-01
R-04692,C,RING_138,Ring Assembly 138,3222,mm,37.9,2026-03-04,2026-04-03,CU-0028,shipped,2026-04-04
R-04693,C,PLTE_115,Plte Assembly 115,4725,mm,19.24,2026-01-20,2026-01-28,CU-0211,completed,2026-01-29
R-04694,B,BOLT-116,Bolt Assembly 116,719,mm,56.42,2024-05-18,2024-06-18,CU-0163,shipped,2024-06-19
R-04695,A,BRKT-111,Brkt Assembly 111,2880,mm,78.76,2025-01-19,2025-02-22,CU-0218,in_qa,2025-02-23
R-04696,C,BOLT_129,Bolt Assembly 129,3786,mm,63.27,2024-05-24,2024-05-27,CU-0076,completed,2024-05-28
R-04697,A,CASE-110,Case Assembly 110,2044,mm,31.1,2024-06-29,2024-07-28,CU-0202,shipped,2024-07-29
R-04698,A,BOLT-149,Bolt Assembly 149,4707,mm,7.02,2026-02-10,2026-02-20,CU-0229,shipped,2026-02-21
R-04699,A,CASE-109,Case Assembly 109,3684,mm,46.51,2026-04-08,2026-05-15,CU-0141,completed,2026-05-16
R-04700,B,VALV-146,Valv Assembly 146,1717,mm,56.78,2025-08-06,2025-08-09,CU-0090,shipped,2025-08-10
R-04701,A,VALV-104,Valv Assembly 104,896,mm,78.46,2024-09-22,2024-10-17,CU-0118,shipped,2024-10-18
R-04702,B,CASE-143,Case Assembly 143,139,mm,63.08,2026-03-11,2026-03-28,CU-0024,shipped,2026-03-29
R-04703,A,SHFT-106,Shft Assembly 106,4255,mm,33.84,2025-04-23,2025-06-05,CU-0116,shipped,2025-06-06
R-04704,B,PLTE-138,Plte Assembly 138,484,mm,51.12,2025-04-29,2025-04-30,CX-S180,shipped,2025-05-01
R-04705,A,BOLT-123,Bolt Assembly 123,4426,mm,74.91,2026-02-02,2026-02-04,CU-0003,shipped,2026-02-05
R-04706,A,GEAR-135,Gear Assembly 135,1727,mm,26.58,2026-01-12,2026-02-03,CU-0164,completed,2026-02-04
R-04707,A,VALV-143,Valv Assembly 143,3678,mm,51.54,2025-04-20,2025-05-02,CU-0011,completed,2025-05-03
R-04708,C,SHFT_133,Shft Assembly 133,1074,mm,27.26,2025-07-14,2025-08-15,CU-0140,pending,2025-08-16
R-04709,C,BOLT_137,Bolt Assembly 137,345,mm,42.66,2025-08-14,2025-09-22,CU-0031,in_qa,2025-09-23
R-04710,B,PLTE-129,Plte Assembly 129,4935,mm,50.9,2024-05-08,2024-05-09,CU-0045,in_qa,2024-05-10
R-04711,B,CASE-114,Case Assembly 114,195,mm,77.22,2025-06-03,2025-06-26,CU-0126,in_qa,2025-06-27
R-04712,C,BOLT_100,Bolt Assembly 100,1025,mm,24.28,2024-05-25,2024-06-28,CU-0182,in_qa,2024-06-29
R-04713,C,CASE_103,Case Assembly 103,2204,mm,13.16,2025-03-19,2025-04-03,CU-0236,pending,2025-04-04
R-04714,A,valv-129 ,Valv Assembly 129,4756,mm,11.14,2024-03-12,2024-04-11,CU-0058,shipped,2024-04-12
R-04715,B,CASE-131,Case Assembly 131,2596,mm,57.28,2025-04-12,2025-05-20,CU-0190,shipped,2025-05-21
R-04716,B,PLTE-148,Plte Assembly 148,125,mm,77.38,2025-09-05,2025-09-14,CU-0047,completed,2025-09-15
R-04717,A,SHFT-142,Shft Assembly 142,1325,mm,40.14,2025-12-11,2025-12-12,CU-0047,shipped,2025-12-13
R-04718,C,SHFT_137,Shft Assembly 137,4354,mm,57.9,2025-09-03,2025-09-29,CU-0106,completed,2025-09-30
R-04719,C,plte_103 ,Plte Assembly 103,4731,mm,72.98,2024-10-11,2024-11-10,CU-0221,shipped,2024-11-11
R-04720,B,VALV-104,Valv Assembly 104,186,mm,78.01,2025-10-25,2025-11-04,CU-0124,pending,2025-11-05
R-04721,A,GEAR-132,Gear Assembly 132,4189,mm,26.97,2026-03-18,2026-04-21,CU-0011,shipped,2026-04-22
R-04722,C,RING_124,Ring Assembly 124,4058,mm,74.2,2025-05-04,2025-06-08,CU-0181,completed,2025-06-09
R-04723,C,RING_110,Ring Assembly 110,2514,mm,34.76,2026-03-30,2026-04-20,CU-0037,shipped,2026-04-21
R-04724,A,PLTE-106,Plte Assembly 106,3113,mm,8.18,2025-08-24,2025-09-29,CU-0005,shipped,2025-09-30
R-04725,A,GEAR-135,Gear Assembly 135,1004,mm,25.66,2024-03-09,2024-03-22,CU-0163,completed,2024-03-23
R-04726,A,VALV-102,Valv Assembly 102,3457,mm,11.42,2025-09-24,2025-10-26,CU-0146,shipped,2025-10-27
R-04727,B,RING-139,Ring Assembly 139,963,mm,8.01,2024-02-22,2024-03-06,CU-0163,shipped,2024-03-07
R-04728,B,SHFT-129,Shft Assembly 129,4973,mm,40.97,2025-08-14,2025-08-15,CU-0067,pending,2025-08-16
R-04729,A,BRKT-132,Brkt Assembly 132,4894,mm,5.2,2024-07-11,2024-07-26,CU-0096,pending,2024-07-27
R-04730,A,PLTE-110,Plte Assembly 110,294,mm,44.54,2025-08-17,2025-08-30,CU-0094,shipped,2025-08-31
R-04731,A,GEAR-135,Gear Assembly 135,3710,mm,25.66,2025-08-13,2025-08-16,CU-0186,shipped,2025-08-17
R-04732,A, case-135,Case Assembly 135,1008,mm,64.28,2026-02-27,2026-04-11,CU-0096,shipped,2026-04-12
R-04733,A,GEAR-123,Gear Assembly 123,4226,mm,64.29,2025-05-26,2025-06-24,CU-0218,shipped,2025-06-25
R-04734,C,CASE_135,Case Assembly 135,3677,mm,64.31,2025-12-08,2025-12-18,CU-0126,completed,2025-12-19
R-04735,A,CASE-144,Case Assembly 144,100,mm,26.58,2024-06-16,2024-07-23,CU-0102,completed,2024-07-24
R-04736,B,RING-123,Ring Assembly 123,89,mm,22.56,2025-06-16,2025-07-30,CU-0046,shipped,2025-07-31
R-04737,C,CASE_148,Case Assembly 148,774,mm,60.91,2025-08-08,2025-08-27,CU-0093,in_qa,2025-08-28
R-04738,A,BRKT-104,Brkt Assembly 104,3927,mm,12.27,2026-04-20,2026-05-18,CU-0060,shipped,2026-05-19
R-04739,C,VALV_119,Valv Assembly 119,1274,mm,47.22,2024-06-11,2024-06-24,CU-0144,completed,2024-06-25
R-04740,A,BOLT-147,Bolt Assembly 147,2363,mm,17.19,2025-12-15,2025-12-29,CU-0040,shipped,2025-12-30
R-04741,A,BRKT-128,Brkt Assembly 128,157,mm,48.04,2026-01-24,2026-02-27,CU-0069,completed,2026-02-28
R-04742,B,PLTE-110,Plte Assembly 110,162,mm,44.12,2025-11-17,2025-12-04,CU-0220,completed,2025-12-05
R-04743,C,RING_143,Ring Assembly 143,3614,mm,34.05,2025-10-16,2025-11-12,CU-0164,shipped,2025-11-13
R-04744,A,SHFT-127,Shft Assembly 127,4757,mm,69.47,2024-04-14,2024-05-15,CU-0002,shipped,2024-05-16
R-04745,A,CASE-127,Case Assembly 127,875,mm,1.87,2025-06-21,2025-07-05,CU-0240,shipped,2025-07-06
R-04746,B,GEAR-138,Gear Assembly 138,4493,mm,70.97,2025-03-16,2025-04-17,CU-0189,shipped,2025-04-18
R-04747,A,GEAR-149,Gear Assembly 149,3610,mm,8.74,2024-05-12,2024-05-31,CU-0150,completed,2024-06-01
R-04748,A,brkt-149 ,Brkt Assembly 149,4496,mm,14.73,2025-01-06,2025-01-11,CU-0046,completed,2025-01-12
R-04749,B,PLTE-111,Plte Assembly 111,1070,mm,54.37,2025-04-30,2025-05-05,CU-0085,in_qa,2025-05-06
R-04750,B,BRKT-138,Brkt Assembly 138,1463,mm,54.93,2024-09-27,2024-11-03,CU-0176,shipped,2024-11-04
R-04751,C,VALV_120,Valv Assembly 120,-312,mm,53.19,2024-04-18,2024-04-25,CU-0088,shipped,2024-04-26
R-04752,B,CASE-136,Case Assembly 136,371,mm,22.2,2024-04-23,2024-05-24,CU-0153,in_qa,2024-05-25
R-04753,B,GEAR-140,Gear Assembly 140,4474,mm,9.68,2024-04-30,2024-06-04,CU-0206,completed,2024-06-05
R-04754,A,GEAR-140,Gear Assembly 140,1656,mm,9.64,2025-12-08,2025-12-14,CU-0188,shipped,2025-12-15
R-04755,B,SHFT-139,Shft Assembly 139,1580,mm,75.51,2024-04-07,2024-05-21,CU-0039,completed,2024-05-22
R-04756,A,BOLT-112,Bolt Assembly 112,646,mm,11.48,2025-06-19,2025-07-19,CU-0206,in_qa,2025-07-20
R-04757,C,VALV_113,Valv Assembly 113,2579,mm,43.03,2024-07-26,2024-08-04,CU-0226,shipped,2024-08-05
R-04758,A,SHFT-117,Shft Assembly 117,4548,mm,15.38,2024-02-24,2024-03-22,CU-0052,pending,2024-03-23
R-04759,B,CASE-117,Case Assembly 117,67,mm,73.21,2025-07-23,2025-08-12,CU-0085,shipped,2025-08-13
R-04760,B,GEAR-120,Gear Assembly 120,4250,mm,60.22,2024-05-20,2024-05-28,CU-0080,shipped,2024-05-29
R-04761,A,SHFT-108,Shft Assembly 108,1703,mm,18.24,2026-02-21,2026-03-30,CU-0207,completed,2026-03-31
R-04762,A,BRKT-141,Brkt Assembly 141,4612,mm,40.42,2024-02-10,2024-03-24,CU-0216,shipped,2024-03-25
R-04763,A,GEAR-103,Gear Assembly 103,4738,mm,70.39,2025-02-05,2025-03-10,CU-0240,pending,2025-03-11
R-04764,A,BOLT-123,Bolt Assembly 123,1157,mm,74.44,2025-08-25,2025-09-01,CU-0007,completed,2025-09-02
R-04765,A,GEAR-108,Gear Assembly 108,4009,mm,3.68,2025-05-23,2025-06-04,CU-0201,pending,2025-06-05
R-04766,B,BOLT-136,Bolt Assembly 136,57,mm,37.89,2025-11-20,2025-12-26,CU-0235,in_qa,2025-12-27
R-04767,B,SHFT-108,Shft Assembly 108,2640,mm,18.73,2024-07-13,2024-07-25,CU-0068,shipped,2024-07-26
R-04768,B,BOLT-145,Bolt Assembly 145,129,mm,42.4,2025-08-22,2025-08-25,CU-0215,completed,2025-08-26
R-04769,B,BRKT-136,Brkt Assembly 136,1592,mm,23.97,2024-11-18,2024-12-28,CU-0166,completed,2024-12-29
R-04770,C,CASE_139,Case Assembly 139,4194,mm,66.24,2026-02-20,2026-02-21,CU-0215,shipped,2026-02-22
R-04771,C,BOLT_124,Bolt Assembly 124,1224,mm,41.65,2025-06-11,2025-06-18,CU-0153,shipped,2025-06-19
R-04772,A,BOLT-140,Bolt Assembly 140,841,mm,2.45,2024-08-26,2024-10-05,CU-0034,in_qa,2024-10-06
R-04773,A,PLTE-126,Plte Assembly 126,1377,mm,76.83,2024-12-10,2024-12-27,CU-0087,shipped,2024-12-28
R-04774,B,GEAR-139,Gear Assembly 139,1884,mm,38.12,2025-05-19,2025-05-23,CU-0050,in_qa,2025-05-24
R-04775,A,PLTE-107,Plte Assembly 107,962,mm,53.82,2026-04-17,2026-05-09,CU-0162,shipped,2026-05-10
R-04776,C,GEAR_139,Gear Assembly 139,4346,mm,37.05,2025-02-16,2025-02-22,CU-0105,completed,2025-02-23
R-04777,C,PLTE_114,Plte Assembly 114,525,mm,56.19,2024-02-12,2024-03-03,CU-0002,shipped,2024-03-04
R-04778,A,BOLT-148,Bolt Assembly 148,3271,mm,50.02,2024-10-20,2024-11-21,CU-0123,shipped,2024-11-22
R-04779,B,BRKT-127,Brkt Assembly 127,46,mm,41.59,2025-07-19,2025-08-05,CU-0093,in_qa,2025-08-06
R-04780,B,CASE-106,Case Assembly 106,4648,mm,2.16,2024-05-01,2024-05-17,CU-0116,in_qa,2024-05-18
R-04781,A,BRKT-118,Brkt Assembly 118,4994,mm,33.76,2026-03-12,2026-04-07,CU-0093,shipped,2026-04-08
R-04782,A,BRKT-138,Brkt Assembly 138,1704,mm,547.5,2025-11-23,2025-12-21,CU-0052,pending,2025-12-22
R-04783,A,RING-103,Ring Assembly 103,2833,mm,51.75,2024-03-02,2024-03-21,CU-0162,shipped,2024-03-22
R-04784,C,SHFT_131,Shft Assembly 131,1220,mm,18.06,2024-02-29,2024-04-04,CU-0049,shipped,2024-04-05
R-04785,C,GEAR_149,Gear Assembly 149,4318,mm,8.67,2024-09-11,2024-09-12,CU-0162,in_qa,2024-09-13
R-04786,A,GEAR-137,Gear Assembly 137,1665,mm,50.87,2024-05-06,2024-06-03,CU-0016,shipped,2024-06-04
R-04787,C,SHFT_121,Shft Assembly 121,2163,mm,72.95,2024-01-03,2024-01-08,CU-0075,completed,2024-01-09
R-04788,B,PLTE-122,Plte Assembly 122,36,mm,7.52,2026-01-27,2026-03-08,CU-0107,pending,2026-03-09
R-04789,C,RING_117,Ring Assembly 117,856,mm,13.8,2025-07-30,2025-09-04,CU-0154,shipped,2025-09-05
R-04790,C,GEAR_105,Gear Assembly 105,2103,mm,72.05,2024-11-02,2024-11-20,CU-0090,shipped,2024-11-21
R-04791,C,SHFT_118,Shft Assembly 118,2909,mm,70.5,2024-06-25,2024-07-19,CU-0074,completed,2024-07-20
R-04792,A,VALV-116,Valv Assembly 116,1339,mm,25.63,2024-10-16,2024-11-09,CU-0222,shipped,2024-11-10
R-04793,B,SHFT-107,Shft Assembly 107,3613,mm,62.16,2024-07-17,2024-07-18,CU-0083,completed,2024-07-19
R-04794,B,BRKT-130,Brkt Assembly 130,63,mm,47.64,2026-02-05,2026-03-10,CU-0071,shipped,2026-03-11
R-04795,A,BOLT-119,Bolt Assembly 119,588,mm,23.55,2025-02-23,2025-03-14,CX-L102,shipped,2025-03-15
R-04796,A,RING-113,Ring Assembly 113,1022,mm,78.51,2025-07-08,2025-07-26,CU-0207,shipped,2025-07-27
R-04797,B,BOLT-132,Bolt Assembly 132,3522,mm,30.64,2025-01-25,2025-02-17,CU-0090,shipped,2025-02-18
R-04798,B,CASE-112,Case Assembly 112,3374,mm,37.22,2024-10-12,2024-10-30,CU-0036,shipped,2024-10-31
R-04799,B,BOLT-126,Bolt Assembly 126,339,mm,64.49,2025-12-19,2026-01-14,CU-0121,shipped,2026-01-15
R-04800,B,SHFT-135,Shft Assembly 135,3403,mm,25.82,2025-05-28,2025-05-31,CU-0138,shipped,2025-06-01
R-04801,A,GEAR-130,Gear Assembly 130,4477,mm,67.44,2025-08-11,2025-09-16,CU-0113,completed,2025-09-17
R-04802,B,GEAR-120,Gear Assembly 120,114,mm,63.03,2025-10-10,2025-10-20,CU-0148,in_qa,2025-10-21
R-04803,A,BOLT-125,Bolt Assembly 125,1516,mm,40.65,2025-01-27,2025-03-06,CU-0141,in_qa,2025-03-07
R-04804,A,PLTE-104,Plte Assembly 104,839,mm,48.56,2024-10-02,2024-10-10,CU-0173,in_qa,2024-10-11
R-04805,B,GEAR-111,Gear Assembly 111,876,mm,21.89,2025-01-07,2025-01-18,CU-0204,shipped,2025-01-19
R-04806,A,BOLT-110,Bolt Assembly 110,4172,mm,48.28,2025-02-22,2025-03-09,CU-0001,completed,2025-03-10
R-04807,A,BRKT-117,Brkt Assembly 117,494,mm,41.73,2024-11-29,2025-01-12,CU-0115,completed,2025-01-13
R-04808,A,VALV-115,Valv Assembly 115,3780,mm,67.95,2025-06-22,2025-07-13,CU-0153,in_qa,2025-07-14
R-04809,A,RING-138,Ring Assembly 138,2989,mm,37.77,2025-08-01,2025-08-23,CU-0109,completed,2025-08-24
R-04810,A,VALV-115,Valv Assembly 115,2229,mm,68.62,2026-01-30,2026-02-08,CU-0181,completed,2026-02-09
R-04811,A,VALV-146,Valv Assembly 146,3301,mm,56.73,2024-06-28,2024-07-16,CU-0129,completed,2024-07-17
R-04812,C,PLTE_144,Plte Assembly 144,3933,mm,1.32,2025-04-18,2025-05-20,CU-0077,completed,2025-05-21
R-04813,A,BOLT-103,Bolt Assembly 103,1818,mm,25.84,2024-10-06,2024-10-07,CU-0193,shipped,2024-10-08
R-04814,A,CASE-102,Case Assembly 102,3364,mm,52.28,2025-05-10,2025-05-28,CU-0162,pending,2025-05-29
R-04815,A,PLTE-141,Plte Assembly 141,2321,mm,75.22,2024-07-20,2024-08-17,CU-0157,completed,2024-08-18
R-04816,C,GEAR_116,Gear Assembly 116,2248,mm,11.1,2024-09-29,2024-10-04,CU-0143,completed,2024-10-05
R-04817,B,RING-145,Ring Assembly 145,3996,mm,48.92,2025-05-10,2025-05-12,CU-0118,shipped,2025-05-13
R-04818,C,PLTE_103,Plte Assembly 103,1543,mm,718.9,2024-12-17,2024-12-29,CU-0130,in_qa,2024-12-30
R-04819,A,VALV-138,Valv Assembly 138,3222,mm,42.25,2024-09-26,2024-08-30,CU-0122,shipped,2024-10-20
R-04820,A,SHFT-128,Shft Assembly 128,2555,mm,0.61,2024-04-06,2024-04-20,CU-0026,shipped,2024-04-21
R-04821,B,BOLT-124,Bolt Assembly 124,247,mm,39.88,2024-01-12,2024-01-31,CU-0226,in_qa,2024-02-01
R-04822,B,BRKT-101,Brkt Assembly 101,1665,mm,77.35,2024-06-30,2024-07-16,CU-0132,completed,2024-07-17
R-04823,A,PLTE-109,Plte Assembly 109,1624,mm,13.11,2025-01-29,2025-02-20,CU-0199,pending,2025-02-21
R-04824,C,RING_113,Ring Assembly 113,4861,mm,79.23,2024-12-22,2025-01-07,CU-0023,shipped,2025-01-08
R-04825,B,CASE-124,Case Assembly 124,4647,mm,5.73,2024-09-19,2024-10-02,CU-0061,shipped,2024-10-03
R-04826,B,PLTE-116,Plte Assembly 116,3733,mm,26.18,2024-02-07,2024-03-12,CU-0123,pending,2024-03-13
R-04827,C,CASE_109,Case Assembly 109,2276,mm,45.04,2025-03-31,2025-04-19,CU-0117,shipped,2025-04-20
R-04828,B,BOLT-100,Bolt Assembly 100,28,mm,23.14,2026-03-15,2026-04-12,CU-0049,shipped,2026-04-13
R-04829,B,PLTE-114,Plte Assembly 114,65,mm,57.73,2025-06-10,2025-06-23,CU-0153,shipped,2025-06-24
R-04830,A,CASE-104,Case Assembly 104,2075,mm,5.6,2025-02-03,2025-02-17,CU-0171,pending,2025-02-18
R-04831,B,CASE-135,Case Assembly 135,2958,mm,65.43,2025-09-01,2025-09-11,CU-0181,shipped,2025-09-12
R-04832,C,RING_141,Ring Assembly 141,3388,mm,38.01,2025-01-28,2025-02-12,CU-0056,shipped,2025-02-13
R-04833,B,GEAR-100,Gear Assembly 100,3146,mm,75.37,2025-05-30,2025-06-12,CU-0215,completed,2025-06-13
R-04834,B,CASE-142,Case Assembly 142,111,mm,29.75,2025-09-05,2025-10-01,CU-0072,shipped,2025-10-02
R-04835,C,BOLT_123,Bolt Assembly 123,441,mm,73.64,2025-06-04,2025-06-06,CU-0021,completed,2025-06-07
R-04836,A,SHFT-119,Shft Assembly 119,3915,mm,43.47,2025-08-23,2025-08-24,CU-0155,pending,2025-08-25
R-04837,B,RING-116,Ring Assembly 116,52,mm,32.59,2025-12-10,2026-01-08,CU-0118,completed,2026-01-09
R-04838,C,GEAR_138,Gear Assembly 138,4350,mm,69.11,2025-04-13,2025-04-14,CU-0050,shipped,2025-04-15
R-04839,A,BRKT-132,Brkt Assembly 132,1201,mm,5.32,2025-12-11,2025-12-28,CU-0068,shipped,2025-12-29
R-04840,C,GEAR_124,Gear Assembly 124,424,mm,56.21,2024-03-06,2024-04-16,CU-0113,completed,2024-04-17
R-04841,C,RING_124,Ring Assembly 124,676,mm,75.7,2024-08-04,2024-08-23,CU-0078,completed,2024-08-24
R-04842,B,SHFT-126,Shft Assembly 126,484,mm,65.03,2026-03-17,2026-04-25,CU-0189,completed,2026-04-26
R-04843,C,BOLT_145,Bolt Assembly 145,4904,mm,41.97,2025-07-11,2025-08-20,CU-0092,completed,2025-08-21
R-04844,B,PLTE-132,Plte Assembly 132,69,mm,46.48,2025-07-22,2025-08-08,CU-0192,shipped,2025-08-09
R-04845,B,GEAR-107,Gear Assembly 107,3062,mm,15.69,2025-01-30,2025-02-07,CU-0179,shipped,2025-02-08
R-04846,C,VALV_140,Valv Assembly 140,2203,mm,7.71,2025-02-20,2025-03-10,CU-0171,completed,2025-03-11
R-04847,A,BOLT-116,Bolt Assembly 116,3771,mm,56.35,2025-01-28,2025-02-18,CU-0174,shipped,2025-02-19
R-04848,A,SHFT-130,Shft Assembly 130,4736,mm,33.19,2026-01-25,2026-02-20,CU-0122,completed,2026-02-21
R-04849,A,GEAR-129,Gear Assembly 129,1661,mm,9.3,2026-03-07,2026-04-15,CU-0096,shipped,2026-04-16
R-04850,C,CASE_114,Case Assembly 114,4523,mm,76.36,2025-09-05,2025-10-09,CU-0006,shipped,2025-10-10
R-04851,B,CASE-134,Case Assembly 134,4053,mm,58.73,2024-09-25,2024-10-11,CU-0038,shipped,2024-10-12
R-04852,C,SHFT_138,Shft Assembly 138,830,mm,28.81,2024-06-23,2024-08-01,CU-0212,completed,2024-08-02
R-04853,B,CASE-136,Case Assembly 136,1476,mm,22.73,2024-08-14,2024-09-02,CU-0132,shipped,2024-09-03
R-04854,A,GEAR-145,Gear Assembly 145,1505,mm,40.42,2024-10-14,2024-10-21,CU-0214,completed,2024-10-22
R-04855,B,GEAR-130,Gear Assembly 130,1475,mm,71.1,2025-01-06,2025-02-17,CU-0005,completed,2025-02-18
R-04856,A,VALV-103,Valv Assembly 103,4559,mm,40.04,2024-08-06,2024-08-11,CU-0179,shipped,2024-08-12
R-04857,B,VALV-112,Valv Assembly 112,6,mm,52.21,2025-11-02,2025-12-08,CU-0155,shipped,2025-12-09
R-04858,A,GEAR-136,Gear Assembly 136,1243,mm,56.63,2024-10-18,2024-11-24,CU-0020,shipped,2024-11-25
R-04859,B,GEAR-131,Gear Assembly 131,2836,mm,49.52,2024-01-14,2024-02-08,CU-0104,shipped,2024-02-09
R-04860,B,PLTE-132,Plte Assembly 132,572,mm,47.27,2024-10-07,2024-10-16,CU-0085,pending,2024-10-17
R-04861,B,BOLT-118,Bolt Assembly 118,4060,mm,29.08,2025-08-14,2025-08-21,CU-0078,shipped,2025-08-22
R-04862,A,BRKT-131,Brkt Assembly 131,4072,mm,13.31,2024-08-31,2024-09-24,CU-0213,shipped,2024-09-25
R-04863,C,RING_104,Ring Assembly 104,436,mm,57.19,2024-03-21,2024-03-31,CU-0158,shipped,2024-04-01
R-04864,A,CASE-103,Case Assembly 103,3802,mm,13.32,2025-10-24,2025-11-09,CU-0042,shipped,2025-11-10
R-04865,A,BOLT-116,Bolt Assembly 116,907,mm,54.2,2024-05-31,2024-06-17,CU-0106,shipped,2024-06-18
R-04866,B,BOLT-128,Bolt Assembly 128,2683,mm,55.26,2025-01-04,2025-01-29,CU-0145,in_qa,2025-01-30
R-04867,A,BOLT-115,Bolt Assembly 115,3708,mm,57.62,2024-09-14,2024-09-16,CU-0143,shipped,2024-09-17
R-04868,A,PLTE-111,Plte Assembly 111,3332,mm,56.27,2025-03-07,2025-04-07,CU-0198,completed,2025-04-08
R-04869,B,PLTE-123,Plte Assembly 123,3233,mm,28.65,2025-05-23,2025-06-29,CU-0104,completed,2025-06-30
